aptNm,umdNm,price,area_m2,floor,cdealType,__lawd_cd__,__deal_ym__,date
두진,영덕동,35500,84.99,11,,41463,202507,2025-07-05
호반써밋레이크파크,영덕동,81000,84.9983,6,,41463,202507,2025-07-01
영통빌리지,영덕동,38500,59.97,2,,41463,202507,2025-07-02
광교호수아델리움,영덕동,71000,84.968,3,,41463,202507,2025-07-01
흥덕우미린 레이크포레,영덕동,70200,84.98,3,,41463,202508,2025-08-23
신동아파밀리에,영덕동,65000,114.9,20,,41463,202508,2025-08-21
대명레이크빌,영덕동,34300,68.27,9,,41463,202508,2025-08-23
영덕신일1,영덕동,52000,126.868,19,,41463,202508,2025-08-16
기흥푸르지오포레피스,영덕동,59000,74.614,16,,41463,202508,2025-08-26
흥덕우미린 레이크포레,영덕동,78000,84.98,17,,41463,202508,2025-08-25
흥덕마을자연앤스위첸,영덕동,73700,84.86,15,,41463,202508,2025-08-26
흥덕마을동원로얄듀크,영덕동,63800,84.9157,11,,41463,202508,2025-08-29
용인기흥효성해링턴플레이스,영덕동,60000,84.92,14,,41463,202508,2025-08-19
호반써밋레이크파크,영덕동,83000,84.9588,12,,41463,202508,2025-08-30
용인기흥효성해링턴플레이스,영덕동,56300,84.92,2,,41463,202508,2025-08-22
호반써밋레이크파크,영덕동,80000,84.9588,12,,41463,202508,2025-08-29
광교호수아델리움,영덕동,61000,84.8255,1,,41463,202508,2025-08-23
흥덕마을동원로얄듀크,영덕동,66600,84.9157,13,,41463,202508,2025-08-27
용인기흥효성해링턴플레이스,영덕동,57700,84.92,3,,41463,202508,2025-08-22
기흥푸르지오포레피스,영덕동,59000,74.7162,16,,41463,202508,2025-08-23
흥덕우미린 레이크포레,영덕동,71800,84.98,12,,41463,202508,2025-08-12
호반써밋레이크파크,영덕동,79500,84.9588,12,,41463,202508,2025-08-16
경남아너스빌(11블럭),영덕동,63000,113.515,12,,41463,202508,2025-08-21
대명레이크빌,영덕동,39000,83.5,11,,41463,202508,2025-08-14
힉스유타워,영덕동,38000,59.72,19,,41463,202508,2025-08-19
흥덕마을14단지호반베르디움,영덕동,68000,132.5861,6,,41463,202508,2025-08-16
흥덕마을자연앤스위첸,영덕동,73600,84.82,6,,41463,202508,2025-08-09
두진,영덕동,29000,59.73,15,,41463,202508,2025-08-09
광교호수아델리움,영덕동,71000,84.968,18,,41463,202508,2025-08-15
흥덕마을동원로얄듀크,영덕동,71800,84.6898,10,,41463,202508,2025-08-15
용인기흥효성해링턴플레이스,영덕동,58300,84.92,17,,41463,202508,2025-08-09
영통빌리지,영덕동,46000,84.68,3,,41463,202508,2025-08-07
용인기흥효성해링턴플레이스,영덕동,60500,84.92,1,,41463,202508,2025-08-02
호반써밋레이크파크,영덕동,78000,84.9588,15,,41463,202508,2025-08-08
영덕신일2,영덕동,31200,59.872,11,,41463,202508,2025-08-07
흥덕마을7단지힐스테이트,영덕동,80850,84.982,9,,41463,202508,2025-08-02
경남아너스빌(11블럭),영덕동,60500,113.515,1,,41463,202509,2025-09-09
신동아파밀리에,영덕동,66000,115.14,17,,41463,202509,2025-09-27
신동아파밀리에,영덕동,70000,114.9,18,,41463,202509,2025-09-19
영덕신일2,영덕동,35700,84.842,3,,41463,202509,2025-09-17
청현마을기흥데시앙,영덕동,38500,84.99,14,,41463,202509,2025-09-27
영통빌리지,영덕동,49700,84.68,3,,41463,202509,2025-09-26
신동아파밀리에,영덕동,65000,114.9,6,,41463,202509,2025-09-13
기흥푸르지오포레피스,영덕동,59000,74.614,25,,41463,202509,2025-09-27
영덕신일2,영덕동,31500,59.872,17,,41463,202509,2025-09-30
흥덕마을경남아너스빌(13블럭),영덕동,60000,113.515,5,,41463,202509,2025-09-30
흥덕우미린 레이크포레,영덕동,75000,84.98,12,,41463,202509,2025-09-30
흥덕우미린 레이크포레,영덕동,72300,84.99,7,,41463,202509,2025-09-29
용인기흥효성해링턴플레이스,영덕동,58500,84.92,26,,41463,202509,2025-09-27
신동아파밀리에,영덕동,69000,114.9,15,,41463,202509,2025-09-27
호반써밋레이크파크,영덕동,83000,84.9588,20,,41463,202509,2025-09-25
흥덕우미린 레이크포레,영덕동,68000,84.97,7,,41463,202509,2025-09-25
영덕신일2,영덕동,39000,84.842,5,,41463,202509,2025-09-24
신동아파밀리에,영덕동,68800,115.14,16,,41463,202509,2025-09-24
흥덕마을자연앤스위첸,영덕동,71500,84.82,11,,41463,202509,2025-09-17
용인기흥효성해링턴플레이스,영덕동,54000,73.58,15,,41463,202509,2025-09-19
용인기흥효성해링턴플레이스,영덕동,53300,73.65,8,,41463,202509,2025-09-12
흥덕마을자연앤스위첸,영덕동,72700,84.82,12,,41463,202509,2025-09-20
흥덕우미린 레이크포레,영덕동,65000,84.98,12,,41463,202509,2025-09-15
흥덕마을7단지힐스테이트,영덕동,79000,84.982,17,,41463,202509,2025-09-13
용인기흥효성해링턴플레이스,영덕동,53200,73.58,4,,41463,202509,2025-09-20
영덕신일2,영덕동,38800,84.842,9,,41463,202509,2025-09-18
영덕신일2,영덕동,29800,59.872,12,,41463,202509,2025-09-13
두진,영덕동,26000,59.73,12,,41463,202509,2025-09-17
청현마을기흥데시앙,영덕동,32000,59.98,11,,41463,202509,2025-09-17
영통빌리지,영덕동,49000,84.68,2,,41463,202509,2025-09-06
흥덕마을동원로얄듀크,영덕동,63000,84.9157,17,,41463,202509,2025-09-12
흥덕마을동원로얄듀크,영덕동,70500,84.6898,10,,41463,202509,2025-09-10
신동아파밀리에,영덕동,82000,148.68,17,,41463,202509,2025-09-10
흥덕마을14단지호반베르디움,영덕동,71000,132.5861,14,,41463,202509,2025-09-06
용인기흥효성해링턴플레이스,영덕동,54000,73.58,12,,41463,202509,2025-09-06
영덕신일2,영덕동,33000,59.872,19,,41463,202509,2025-09-06
대명레이크빌,영덕동,39750,83.5,6,,41463,202509,2025-09-05
경남아너스빌(11블럭),영덕동,58000,113.515,4,,41463,202510,2025-10-28
흥덕마을7단지힐스테이트,영덕동,81000,84.981,5,,41463,202510,2025-10-29
힉스유타워,영덕동,37000,59.9,9,,41463,202510,2025-10-29
용인기흥효성해링턴플레이스,영덕동,57500,84.92,22,,41463,202510,2025-10-31
영덕신일1,영덕동,28350,59.872,19,,41463,202510,2025-10-23
흥덕마을자연앤스위첸,영덕동,73000,84.82,12,,41463,202510,2025-10-23
흥덕마을자연앤스위첸,영덕동,77500,84.86,15,,41463,202510,2025-10-31
신동아파밀리에,영덕동,67750,114.9,17,,41463,202510,2025-10-18
대명레이크빌,영덕동,34500,83.5,2,,41463,202510,2025-10-14
용인기흥효성해링턴플레이스,영덕동,59500,84.92,24,,41463,202510,2025-10-31
신동아파밀리에,영덕동,79000,148.68,3,,41463,202510,2025-10-31
흥덕마을7단지힐스테이트,영덕동,82800,84.982,19,,41463,202510,2025-10-31
청현마을기흥데시앙,영덕동,43000,84.99,12,,41463,202510,2025-10-30
흥덕마을7단지힐스테이트,영덕동,79000,84.981,14,,41463,202510,2025-10-30
광교호수아델리움,영덕동,68500,84.8255,10,,41463,202510,2025-10-30
호반써밋레이크파크,영덕동,82500,84.9588,9,,41463,202510,2025-10-29
영덕신일2,영덕동,33000,59.872,17,,41463,202510,2025-10-29
용인기흥효성해링턴플레이스,영덕동,59500,84.92,10,,41463,202510,2025-10-29
용인기흥효성해링턴플레이스,영덕동,55000,84.92,14,,41463,202510,2025-10-21
흥덕마을동원로얄듀크,영덕동,68000,84.6898,7,,41463,202510,2025-10-15
흥덕마을7단지힐스테이트,영덕동,79000,84.982,20,,41463,202510,2025-10-18
호반써밋레이크파크,영덕동,79500,84.9588,6,,41463,202510,2025-10-25
영덕신일2,영덕동,31500,59.872,15,,41463,202510,2025-10-26
흥덕마을7단지힐스테이트,영덕동,79700,84.982,18,,41463,202510,2025-10-26
호반써밋레이크파크,영덕동,85000,84.9588,6,,41463,202510,2025-10-26
흥덕마을동원로얄듀크,영덕동,70000,84.6898,13,,41463,202510,2025-10-25
기흥푸르지오포레피스,영덕동,59000,74.614,24,,41463,202510,2025-10-25
호반써밋레이크파크,영덕동,81000,84.9588,13,,41463,202510,2025-10-17
힉스유타워,영덕동,37000,59.79,21,,41463,202510,2025-10-20
용인기흥효성해링턴플레이스,영덕동,54000,73.58,13,,41463,202510,2025-10-25
호반써밋레이크파크,영덕동,82800,84.9588,14,,41463,202510,2025-10-25
흥덕마을자연앤스위첸,영덕동,73000,84.82,6,,41463,202510,2025-10-24
흥덕마을7단지힐스테이트,영덕동,74000,84.982,2,,41463,202510,2025-10-14
기흥푸르지오포레피스,영덕동,70000,84.7477,27,,41463,202510,2025-10-03
신동아파밀리에,영덕동,67500,114.9,19,,41463,202510,2025-10-11
호반써밋레이크파크,영덕동,80500,84.9588,6,,41463,202510,2025-10-22
광교호수아델리움,영덕동,69000,84.8255,14,,41463,202510,2025-10-22
신동아파밀리에,영덕동,75000,139.33,12,,41463,202510,2025-10-22
흥덕마을7단지힐스테이트,영덕동,79800,84.982,9,,41463,202510,2025-10-21
흥덕마을자연앤스위첸,영덕동,70000,84.82,6,,41463,202510,2025-10-14
용인기흥효성해링턴플레이스,영덕동,57000,84.92,26,,41463,202510,2025-10-20
용인기흥효성해링턴플레이스,영덕동,57400,84.92,20,,41463,202510,2025-10-21
두진,영덕동,33000,84.99,3,,41463,202510,2025-10-21
흥덕마을14단지호반베르디움,영덕동,71500,132.5861,11,,41463,202510,2025-10-02
흥덕마을7단지힐스테이트,영덕동,80000,84.975,16,,41463,202510,2025-10-19
용인기흥효성해링턴플레이스,영덕동,58300,84.92,11,,41463,202510,2025-10-18
흥덕마을동원로얄듀크,영덕동,68000,84.6898,8,,41463,202510,2025-10-17
흥덕마을동원로얄듀크,영덕동,63000,84.9157,4,,41463,202510,2025-10-02
경남아너스빌(11블럭),영덕동,71000,114.96,14,,41463,202510,2025-10-14
경남아너스빌(11블럭),영덕동,69500,114.96,15,,41463,202510,2025-10-16
용인기흥효성해링턴플레이스,영덕동,54500,73.65,7,,41463,202510,2025-10-15
흥덕마을동원로얄듀크,영덕동,59000,84.9157,6,,41463,202510,2025-10-15
용인기흥효성해링턴플레이스,영덕동,58000,84.92,11,,41463,202510,2025-10-10
흥덕마을자연앤스위첸,영덕동,73200,84.85,11,,41463,202510,2025-10-14
흥덕마을자연앤스위첸,영덕동,81000,84.86,18,,41463,202510,2025-10-11
신동아파밀리에,영덕동,63000,114.9,10,,41463,202510,2025-10-03
영덕신일2,영덕동,37400,84.842,18,,41463,202510,2025-10-02
흥덕마을7단지힐스테이트,영덕동,80000,84.982,8,,41463,202510,2025-10-11
기흥푸르지오포레피스,영덕동,60000,74.7081,22,,41463,202510,2025-10-02
호반써밋레이크파크,영덕동,83000,84.9983,13,,41463,202510,2025-10-10
흥덕마을자연앤스위첸,영덕동,74000,84.86,14,,41463,202510,2025-10-10
기흥푸르지오포레피스,영덕동,52900,59.8573,24,,41463,202510,2025-10-03
용인기흥효성해링턴플레이스,영덕동,57000,84.92,3,,41463,202510,2025-10-02
대명레이크빌,영덕동,35300,68.27,16,,41463,202510,2025-10-01
용인기흥효성해링턴플레이스,영덕동,64000,84.92,24,,41463,202510,2025-10-01
용인기흥효성해링턴플레이스,영덕동,54500,73.58,22,,41463,202511,2025-11-07
용인기흥효성해링턴플레이스,영덕동,55800,73.58,23,,41463,202511,2025-11-15
용인기흥효성해링턴플레이스,영덕동,54000,73.58,8,,41463,202511,2025-11-20
영덕신일1,영덕동,32000,59.872,18,,41463,202511,2025-11-27
영덕신일1,영덕동,31000,59.872,16,,41463,202511,2025-11-18
흥덕마을7단지힐스테이트,영덕동,80000,84.982,13,,41463,202511,2025-11-28
광교호수아델리움,영덕동,72000,84.968,8,,41463,202511,2025-11-24
두진,영덕동,30000,59.73,12,,41463,202511,2025-11-29
흥덕마을7단지힐스테이트,영덕동,79300,84.982,3,,41463,202511,2025-11-29
호반써밋레이크파크,영덕동,86000,84.9983,10,,41463,202511,2025-11-28
흥덕마을14단지호반베르디움,영덕동,67300,131.8528,1,,41463,202511,2025-11-28
호반써밋레이크파크,영덕동,84000,84.9588,17,,41463,202511,2025-11-22
용인기흥효성해링턴플레이스,영덕동,52300,73.58,20,,41463,202511,2025-11-08
흥덕마을동원로얄듀크,영덕동,69300,84.6898,20,,41463,202511,2025-11-22
청현마을기흥데시앙,영덕동,32500,59.98,10,,41463,202511,2025-11-12
용인기흥효성해링턴플레이스,영덕동,51500,73.58,14,,41463,202511,2025-11-21
기흥푸르지오포레피스,영덕동,58500,74.614,4,,41463,202511,2025-11-26
흥덕마을경남아너스빌(13블럭),영덕동,53500,113.515,8,,41463,202511,2025-11-25
흥덕마을7단지힐스테이트,영덕동,85000,84.975,19,,41463,202511,2025-11-25
힉스유타워,영덕동,32000,59.72,4,,41463,202511,2025-11-15
흥덕우미린 레이크포레,영덕동,71250,84.97,1,,41463,202511,2025-11-22
흥덕마을7단지힐스테이트,영덕동,81000,84.975,7,,41463,202511,2025-11-22
대명레이크빌,영덕동,34700,68.27,7,,41463,202511,2025-11-22
흥덕마을경남아너스빌(13블럭),영덕동,65000,158.649,13,,41463,202511,2025-11-22
대명레이크빌,영덕동,38000,83.5,4,,41463,202511,2025-11-22
광교호수아델리움,영덕동,73500,84.968,14,,41463,202511,2025-11-21
영덕신일1,영덕동,40800,84.842,6,,41463,202511,2025-11-22
광교호수아델리움,영덕동,65800,84.8255,1,,41463,202511,2025-11-18
영통빌리지,영덕동,37800,59.57,3,,41463,202511,2025-11-05
영통빌리지,영덕동,39500,59.57,3,,41463,202511,2025-11-07
대명레이크빌,영덕동,36000,83.5,3,,41463,202511,2025-11-20
용인기흥효성해링턴플레이스,영덕동,59900,84.92,24,,41463,202511,2025-11-20
호반써밋레이크파크,영덕동,83000,84.9588,8,,41463,202511,2025-11-19
흥덕마을동원로얄듀크,영덕동,62500,84.9157,2,,41463,202511,2025-11-19
호반써밋레이크파크,영덕동,82500,84.9588,20,,41463,202511,2025-11-19
흥덕마을자연앤스위첸,영덕동,75000,84.86,7,,41463,202511,2025-11-19
흥덕마을7단지힐스테이트,영덕동,82500,84.981,11,,41463,202511,2025-11-15
흥덕마을7단지힐스테이트,영덕동,77000,84.981,15,,41463,202511,2025-11-14
호반써밋레이크파크,영덕동,87000,84.9588,15,,41463,202511,2025-11-18
신동아파밀리에,영덕동,72500,124.88,19,,41463,202511,2025-11-05
신동아파밀리에,영덕동,65500,115.14,5,,41463,202511,2025-11-06
흥덕마을동원로얄듀크,영덕동,69500,84.6898,18,,41463,202511,2025-11-15
기흥푸르지오포레피스,영덕동,58700,74.7162,11,,41463,202511,2025-11-17
청현마을기흥데시앙,영덕동,41500,84.99,12,,41463,202511,2025-11-06
흥덕마을자연앤스위첸,영덕동,76500,84.82,11,,41463,202511,2025-11-13
신동아파밀리에,영덕동,67500,115.14,15,,41463,202511,2025-11-14
흥덕마을경남아너스빌(13블럭),영덕동,59500,158.649,7,,41463,202511,2025-11-14
광교호수아델리움,영덕동,44000,84.968,8,,41463,202511,2025-11-13
흥덕마을7단지힐스테이트,영덕동,81000,84.982,13,,41463,202511,2025-11-12
용인기흥효성해링턴플레이스,영덕동,60000,84.92,26,,41463,202511,2025-11-06
영덕신일1,영덕동,32500,84.842,1,,41463,202511,2025-11-11
흥덕우미린 레이크포레,영덕동,74600,84.99,17,,41463,202511,2025-11-01
호반써밋레이크파크,영덕동,82000,84.9588,5,,41463,202511,2025-11-11
흥덕마을동원로얄듀크,영덕동,64500,84.9157,4,,41463,202511,2025-11-11
용인기흥효성해링턴플레이스,영덕동,54300,73.58,12,,41463,202511,2025-11-10
기흥푸르지오포레피스,영덕동,59000,74.7162,9,,41463,202511,2025-11-10
신동아파밀리에,영덕동,70000,114.9,2,,41463,202511,2025-11-08
흥덕마을7단지힐스테이트,영덕동,79000,84.982,5,,41463,202511,2025-11-08
흥덕마을동원로얄듀크,영덕동,66000,84.9157,10,,41463,202511,2025-11-01
용인기흥효성해링턴플레이스,영덕동,60500,84.92,7,,41463,202511,2025-11-08
두진,영덕동,27500,59.73,5,,41463,202511,2025-11-06
호반써밋레이크파크,영덕동,83000,84.9588,11,,41463,202511,2025-11-01
용인기흥효성해링턴플레이스,영덕동,57000,84.92,9,,41463,202511,2025-11-04
기흥푸르지오포레피스,영덕동,60300,74.614,16,,41463,202511,2025-11-04
영덕신일2,영덕동,32500,59.872,14,,41463,202511,2025-11-04
용인기흥효성해링턴플레이스,영덕동,59200,84.92,25,,41463,202511,2025-11-03
기흥푸르지오포레피스,영덕동,54000,59.8573,26,,41463,202511,2025-11-02
영덕신일1,영덕동,33500,59.872,10,,41463,202511,2025-11-01
기흥푸르지오포레피스,영덕동,66000,84.9334,10,,41463,202511,2025-11-01
용인기흥효성해링턴플레이스,영덕동,53700,73.58,10,,41463,202511,2025-11-01
광교호수아델리움,영덕동,70800,84.968,13,,41463,202512,2025-12-02
흥덕마을자연앤스위첸,영덕동,50000,84.85,8,,41463,202512,2025-12-22
용인기흥효성해링턴플레이스,영덕동,55000,73.58,15,,41463,202512,2025-12-30
신동아파밀리에,영덕동,55000,115.14,19,,41463,202512,2025-12-18
신동아파밀리에,영덕동,69000,114.9,17,,41463,202512,2025-12-02
흥덕마을경남아너스빌(13블럭),영덕동,60000,158.649,6,,41463,202512,2025-12-24
흥덕우미린 레이크포레,영덕동,73000,84.99,15,,41463,202512,2025-12-31
신동아파밀리에,영덕동,72000,124.88,3,,41463,202512,2025-12-30
흥덕마을경남아너스빌(13블럭),영덕동,55000,114.96,12,,41463,202512,2025-12-30
청현마을기흥데시앙,영덕동,41000,84.99,11,,41463,202512,2025-12-27
기흥푸르지오포레피스,영덕동,54000,59.6874,13,,41463,202512,2025-12-27
힉스유타워,영덕동,38300,59.79,19,,41463,202512,2025-12-15
